,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132713)","(0.006, 0.008)","(0.003, 0.004)"
recall,"(0.04, 0.08)","(0.08, 0.09797958971132713)","(0.12000000000000002, 0.16)","(0.12000000000000002, 0.16)"
f1,"(0.013333333333333332, 0.026666666666666665)","(0.014545454545454545, 0.017814470856604932)","(0.011428571428571427, 0.015238095238095236)","(0.005853658536585366, 0.007804878048780488)"
ndcg,"(0.02624101550246836, 0.05248203100493672)","(0.03926196727876548, 0.052432607451931554)","(0.05018596284819714, 0.07235527139521288)","(0.05018596284819714, 0.07235527139521288)"
