,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.012, 0.016)","(0.008, 0.009797958971132713)","(0.005, 0.00447213595499958)"
recall,"(0.18333333333333332, 0.2603416558635551)","(0.18333333333333332, 0.2603416558635551)","(0.2333333333333333, 0.2905932629027116)","(0.2833333333333333, 0.26666666666666666)"
f1,"(0.042364532019704436, 0.05690454809140355)","(0.022501747030048917, 0.030120014048975515)","(0.015459297983569828, 0.018934064142272142)","(0.00982323964068386, 0.00879055066405211)"
ndcg,"(0.060421961556418456, 0.08075948509183539)","(0.060421961556418456, 0.08075948509183539)","(0.07329285869410603, 0.09056217819923626)","(0.08402329781933941, 0.08419708010619315)"
