,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.13333333333333333, 0.26666666666666666)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.003940886699507389, 0.007881773399014778)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.025883620829483013, 0.051767241658966026)"
