,Top 25,Top 50,Top 100,Top 200
precision,"(0.128, 0.016)","(0.068, 0.009797958971132713)","(0.034, 0.004898979485566357)","(0.017, 0.0024494897427831783)"
recall,"(0.8, 0.09999999999999999)","(0.85, 0.1224744871391589)","(0.85, 0.1224744871391589)","(0.85, 0.1224744871391589)"
f1,"(0.2206896551724138, 0.027586206896551745)","(0.1259259259259259, 0.018144368465060578)","(0.06538461538461539, 0.00942111439531992)","(0.03333333333333334, 0.004802921064280741)"
ndcg,"(0.8063456121783694, 0.017469536261437033)","(0.8219608141780537, 0.035107894579422115)","(0.8219608141780537, 0.035107894579422115)","(0.8219608141780537, 0.035107894579422115)"
