,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265426)","(0.012, 0.009797958971132713)","(0.01, 0.010954451150103323)","(0.005, 0.005477225575051661)"
recall,"(0.06944444444444445, 0.0569275042553311)","(0.06944444444444445, 0.0569275042553311)","(0.11388888888888889, 0.12184284555256283)","(0.11388888888888889, 0.12184284555256283)"
f1,"(0.035650623885918005, 0.02911588875450327)","(0.02045587375803624, 0.016703514368576276)","(0.01838260278627251, 0.020100025249723364)","(0.00957857931542142, 0.010482744526411578)"
ndcg,"(0.09623887492395898, 0.09000423127145736)","(0.09623887492395898, 0.09000423127145736)","(0.11200007825509903, 0.10361191256509529)","(0.11200007825509903, 0.10361191256509529)"
