,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.016)","(0.008, 0.0074833147735478825)","(0.005, 0.00447213595499958)"
recall,"(0.02222222222222222, 0.04444444444444444)","(0.04444444444444444, 0.08888888888888888)","(0.09444444444444444, 0.08489281549964514)","(0.11944444444444444, 0.10599324460188285)"
f1,"(0.011764705882352941, 0.023529411764705882)","(0.013559322033898308, 0.02711864406779662)","(0.014746856948691812, 0.013749255224498694)","(0.009596981965403017, 0.008579740937609642)"
ndcg,"(0.02024572164246004, 0.04049144328492008)","(0.02853302505306054, 0.05706605010612108)","(0.045185459272501116, 0.05218623597125628)","(0.05275123158462005, 0.054081595956190005)"
