,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.02, 0.012649110640673518)","(0.012, 0.0074833147735478825)","(0.009000000000000001, 0.0058309518948453)"
recall,"(0.06944444444444445, 0.09043789220055391)","(0.11388888888888889, 0.07049209744694178)","(0.13611111111111113, 0.08258927081843613)","(0.20555555555555555, 0.13099806802835107)"
f1,"(0.035650623885918005, 0.04724212127908006)","(0.03401519579193455, 0.02144044516322151)","(0.022052327556914712, 0.013721936820238092)","(0.017243283032756716, 0.011162932802980982)"
ndcg,"(0.1272570965504583, 0.16122025600866155)","(0.14454211158581542, 0.14846218633291822)","(0.15274912323267706, 0.14372903811181653)","(0.17342346945024698, 0.15723557567161997)"
