,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132713)","(0.006, 0.008)","(0.004, 0.004898979485566357)"
recall,"(0.04, 0.08)","(0.08, 0.09797958971132713)","(0.12000000000000002, 0.16)","(0.16, 0.19595917942265426)"
f1,"(0.013333333333333332, 0.026666666666666665)","(0.014545454545454545, 0.017814470856604932)","(0.011428571428571427, 0.015238095238095236)","(0.007804878048780488, 0.009558984362080695)"
ndcg,"(0.03391602052736162, 0.06783204105472324)","(0.04649540629723125, 0.06618809686834524)","(0.057758757052390905, 0.087527188135564)","(0.06696715699497582, 0.0899711946274417)"
