,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.008, 0.009797958971132711)","(0.006, 0.008)","(0.003, 0.004)"
recall,"(0.0, 0.0)","(0.038181818181818185, 0.04685126809718228)","(0.05636363636363637, 0.07372049066441198)","(0.05636363636363637, 0.07372049066441198)"
f1,"(0.0, 0.0)","(0.013224043715846994, 0.016197001538839663)","(0.010843570843570844, 0.014430933874074011)","(0.0056962310990747, 0.007587472180654756)"
ndcg,"(0.0, 0.0)","(0.01640924952603728, 0.020278798076276167)","(0.023684520879394776, 0.030311495241558673)","(0.023684520879394776, 0.030311495241558673)"
