,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.002, 0.004)","(0.002, 0.004)"
recall,"(0.0, 0.0)","(0.04, 0.08)","(0.04, 0.08)","(0.08, 0.16)"
f1,"(0.0, 0.0)","(0.007272727272727273, 0.014545454545454545)","(0.003809523809523809, 0.007619047619047617)","(0.003902439024390244, 0.007804878048780488)"
ndcg,"(0.0, 0.0)","(0.013566408210944647, 0.027132816421889295)","(0.013566408210944647, 0.027132816421889295)","(0.022962509834346105, 0.0459250196686922)"
