,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.02, 0.01788854381999832)","(0.012, 0.0074833147735478825)","(0.006, 0.0037416573867739412)"
recall,"(0.13333333333333333, 0.1247219128924647)","(0.16666666666666666, 0.14907119849998596)","(0.2, 0.1247219128924647)","(0.2, 0.1247219128924647)"
f1,"(0.05161290322580645, 0.04827945015192183)","(0.03571428571428571, 0.031943828249996996)","(0.022641509433962266, 0.014119461836882796)","(0.011650485436893203, 0.007265354149075615)"
ndcg,"(0.10999775450942954, 0.1170662388115473)","(0.12072100483062145, 0.11490380372814496)","(0.12993284848560516, 0.10638698379288264)","(0.12993284848560516, 0.10638698379288264)"
