,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.02, 0.012649110640673518)","(0.012, 0.0074833147735478825)","(0.01, 0.005477225575051661)"
recall,"(0.1, 0.09354143466934854)","(0.125, 0.07905694150420949)","(0.15, 0.09354143466934854)","(0.25, 0.13693063937629152)"
f1,"(0.048484848484848485, 0.04535342286998717)","(0.03448275862068966, 0.021808811449437103)","(0.02222222222222222, 0.013857990321384968)","(0.01923076923076923, 0.010533126105868578)"
ndcg,"(0.14014230521818652, 0.13038999234573342)","(0.15035355592043836, 0.12065062056362817)","(0.15847524689704695, 0.12013530675656375)","(0.18684581598278077, 0.1254794422377184)"
