,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265426)","(0.016, 0.014966629547095765)","(0.008, 0.0074833147735478825)","(0.006, 0.002)"
recall,"(0.0419047619047619, 0.03425924904496181)","(0.05619047619047619, 0.0532311947142176)","(0.05619047619047619, 0.0532311947142176)","(0.08476190476190476, 0.029106108171306905)"
f1,"(0.030512820512820515, 0.024918011514371986)","(0.024903846153846155, 0.023360437906246485)","(0.014004576659038903, 0.013120607355338591)","(0.011206259508802436, 0.003742702502748664)"
ndcg,"(0.028770282004981707, 0.025488882246026617)","(0.03566439741845227, 0.031180721214460413)","(0.03566439741845227, 0.031180721214460413)","(0.0456981702577275, 0.020196916676497603)"
