,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.012, 0.009797958971132711)","(0.008, 0.0074833147735478825)","(0.007000000000000001, 0.002449489742783178)"
recall,"(0.05, 0.06123724356957946)","(0.075, 0.06123724356957946)","(0.1, 0.09354143466934854)","(0.16666666666666666, 0.057601225981465894)"
f1,"(0.024242424242424242, 0.02969078476100822)","(0.020689655172413796, 0.016893032708849506)","(0.014814814814814814, 0.013857990321384966)","(0.013433934486566065, 0.0046956517009377014)"
ndcg,"(0.0723758390770826, 0.0996552656879775)","(0.08223853146243323, 0.09430069729220347)","(0.09038555142936833, 0.09794455009024285)","(0.11033587590310767, 0.081792201363024)"
