,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041329)","(0.024, 0.019595917942265423)","(0.012, 0.009797958971132711)","(0.006, 0.004898979485566356)"
recall,"(0.21000000000000002, 0.21999999999999997)","(0.26, 0.19339079605813717)","(0.26, 0.19339079605813717)","(0.26, 0.19339079605813717)"
f1,"(0.0671264367816092, 0.07303546321868377)","(0.043905723905723906, 0.03557544592104279)","(0.02293040293040293, 0.018648034703384934)","(0.011726446676231468, 0.009555107473888918)"
ndcg,"(0.10598854013393703, 0.11085666219202324)","(0.12206023948326108, 0.0995769337208362)","(0.12206023948326108, 0.0995769337208362)","(0.12206023948326108, 0.0995769337208362)"
