,Top 25,Top 50,Top 100,Top 200
precision,"(0.055999999999999994, 0.040792156108742275)","(0.027999999999999997, 0.020396078054371138)","(0.013999999999999999, 0.010198039027185569)","(0.009, 0.0066332495807108)"
recall,"(0.2095238095238095, 0.15238095238095237)","(0.2095238095238095, 0.15238095238095237)","(0.2095238095238095, 0.15238095238095237)","(0.26666666666666666, 0.19189944456771318)"
f1,"(0.08830645161290322, 0.06423071950230325)","(0.049373433583959896, 0.03593324254240156)","(0.026238758596367484, 0.019103729714548795)","(0.017410065193940248, 0.01282075648420716)"
ndcg,"(0.22071856403887918, 0.18938262106749104)","(0.22071856403887918, 0.18938262106749104)","(0.22071856403887918, 0.18938262106749104)","(0.23612754464692545, 0.19746256297451714)"
