,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.006, 0.008)","(0.003, 0.004)"
recall,"(0.06666666666666667, 0.13333333333333333)","(0.06666666666666667, 0.13333333333333333)","(0.2, 0.2666666666666667)","(0.2, 0.2666666666666667)"
f1,"(0.014285714285714285, 0.02857142857142857)","(0.007547169811320755, 0.015094339622641508)","(0.011650485436893203, 0.015533980582524271)","(0.005911330049261083, 0.007881773399014778)"
ndcg,"(0.02618039803363944, 0.05236079606727888)","(0.02618039803363944, 0.05236079606727888)","(0.05566565175281636, 0.07972598918123742)","(0.05566565175281636, 0.07972598918123742)"
