,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.025298221281347035)","(0.036, 0.0233238075793812)","(0.019999999999999997, 0.010954451150103323)","(0.011, 0.0058309518948453)"
recall,"(0.10222222222222221, 0.06340152274527602)","(0.18222222222222223, 0.11517029795422169)","(0.20222222222222222, 0.10758860832809071)","(0.22222222222222224, 0.11439589045541111)"
f1,"(0.05747899159663865, 0.036146568225264034)","(0.06011299435028248, 0.03879607991351053)","(0.03639699749791493, 0.01988681811103954)","(0.02096149464570517, 0.011097208131672169)"
ndcg,"(0.07468528867469451, 0.05173398176917688)","(0.10805422965539666, 0.06921751463589801)","(0.11539062186533267, 0.06477143717956046)","(0.12179761116739189, 0.06451979880064415)"
