,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.03577708763999664)","(0.032, 0.020396078054371138)","(0.02, 0.012649110640673518)","(0.01, 0.006324555320336759)"
recall,"(0.22999999999999998, 0.20396078054371142)","(0.38, 0.2501999200639361)","(0.48, 0.31874754901018454)","(0.48, 0.31874754901018454)"
f1,"(0.06804597701149426, 0.06067572114509839)","(0.058989898989898995, 0.037668567424086155)","(0.03838827838827839, 0.024325654040224638)","(0.019588713534194165, 0.012401147880939519)"
ndcg,"(0.12689350055648857, 0.11108003803792266)","(0.17361370071965307, 0.11511581576213517)","(0.19904770519366372, 0.12408664620436063)","(0.19904770519366372, 0.12408664620436063)"
