,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.02, 0.012649110640673518)","(0.01, 0.006324555320336759)","(0.006, 0.004898979485566356)"
recall,"(0.17, 0.08717797887081348)","(0.21000000000000002, 0.128062484748657)","(0.21000000000000002, 0.128062484748657)","(0.25, 0.19493588689617924)"
f1,"(0.05379310344827587, 0.02691128391110234)","(0.036498316498316495, 0.02299996032147492)","(0.019084249084249084, 0.012046994795035898)","(0.0117168818747011, 0.009557050900851363)"
ndcg,"(0.10022393163684559, 0.05450234249968723)","(0.11243582397775867, 0.06845962894480917)","(0.11243582397775867, 0.06845962894480917)","(0.12141474293503056, 0.08191256376408501)"
