,Top 25,Top 50,Top 100,Top 200
precision,0.8,0.78,0.79,0.645
recall,0.007344840249724568,0.014322438486962909,0.029012118986412046,0.04737421961072347
f1,0.01455604075691412,0.028128380815001804,0.05596882748848742,0.08826548067054397
ndcg,0.8365361499028516,0.8051452564771585,0.8023818659697892,0.6838848748184153
