,Top 25,Top 50,Top 100,Top 200
precision,"(0.128, 0.03919183588453085)","(0.1, 0.03577708763999664)","(0.06000000000000001, 0.012649110640673518)","(0.038, 0.008717797887081347)"
recall,"(0.02369609939382374, 0.007308162164186379)","(0.03698716808849913, 0.013229576051805098)","(0.04437393832413154, 0.009317499761400035)","(0.05623866401238664, 0.012887981006757322)"
f1,"(0.03998841600498575, 0.012318459318474256)","(0.05399949453080383, 0.019315409314536926)","(0.051015512548016465, 0.01072830472625322)","(0.0453528169354609, 0.01039789730443152)"
ndcg,"(0.0931339775020461, 0.031211495193580928)","(0.08651357379917199, 0.03143012869954518)","(0.06091656243229093, 0.015334996321238744)","(0.055783423051421185, 0.013782404754027368)"
