,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.024, 0.0233238075793812)","(0.024, 0.017435595774162694)","(0.016, 0.012000000000000002)"
recall,"(0.013734658094681473, 0.01288716733523362)","(0.020631209818819402, 0.02011709107085466)","(0.04126241963763881, 0.03015542377092415)","(0.05505552308591467, 0.0414865687983458)"
f1,"(0.01921973608720597, 0.01801710925043872)","(0.022188243289160723, 0.02160205157655619)","(0.030347902237083037, 0.02209596380518728)","(0.02479422944539224, 0.01861562813214035)"
ndcg,"(0.03590311757185993, 0.03355668252496224)","(0.02878552920906354, 0.028235594102412654)","(0.03904948964885727, 0.03176711509738454)","(0.04694457082218832, 0.037658666013674416)"
