,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.004, 0.004898979485566357)","(0.008, 0.005099019513592784)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.021288515406162466, 0.026312646646089365)","(0.08167477517322717, 0.05046885594942815)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.006724588542770362, 0.008237843737396151)","(0.01456289371862141, 0.009246330185704494)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.008792560752580203, 0.010807819120128872)","(0.031981297345733024, 0.020756826759301485)"
