,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.012, 0.016)","(0.01, 0.012649110640673518)","(0.008, 0.006782329983125268)"
recall,"(0.02, 0.04)","(0.06444444444444444, 0.08788319970348972)","(0.10444444444444442, 0.13026089679780306)","(0.17111111111111107, 0.14429051627331488)"
f1,"(0.011428571428571429, 0.022857142857142857)","(0.020225988700564974, 0.027063031489499487)","(0.018248540450375314, 0.02305145747215054)","(0.015283663704716335, 0.012952401985936984)"
ndcg,"(0.01018488792344502, 0.02036977584689004)","(0.029441788051891675, 0.03880698183520607)","(0.04323787158255055, 0.05347955154270125)","(0.062253142510052394, 0.055363092520553124)"
