,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.027999999999999997, 0.020396078054371138)","(0.013999999999999999, 0.010198039027185569)","(0.006999999999999999, 0.005099019513592784)"
recall,"(0.06666666666666667, 0.0816496580927726)","(0.2304761904761905, 0.16359343443849822)","(0.2304761904761905, 0.16359343443849822)","(0.2304761904761905, 0.16359343443849822)"
f1,"(0.025806451612903226, 0.031606319261718425)","(0.04987924356345409, 0.03622792729456415)","(0.026380498946184005, 0.019186692750076756)","(0.013582944102974165, 0.009886351970034107)"
ndcg,"(0.0298987977879564, 0.03674046242902758)","(0.08651455764306788, 0.061842891624255734)","(0.08651455764306788, 0.061842891624255734)","(0.08651455764306788, 0.061842891624255734)"
