,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.016, 0.014966629547095765)","(0.014000000000000002, 0.010198039027185569)","(0.007000000000000001, 0.005099019513592784)"
recall,"(0.04, 0.08)","(0.14666666666666667, 0.14696938456699069)","(0.24666666666666667, 0.17962924780409975)","(0.24666666666666667, 0.17962924780409975)"
f1,"(0.013333333333333332, 0.026666666666666665)","(0.02883116883116883, 0.027144410568857694)","(0.0264869721473495, 0.019284361715769558)","(0.013611176888467913, 0.009912220508830614)"
ndcg,"(0.021398626473452757, 0.04279725294690551)","(0.05890042923843648, 0.06514475856265761)","(0.08918445272268498, 0.06673975729795954)","(0.08918445272268498, 0.06673975729795954)"
