,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.016, 0.008)","(0.014000000000000002, 0.007999999999999998)","(0.009, 0.0037416573867739412)"
recall,"(0.034055727554179564, 0.027898155606362378)","(0.04516683866529068, 0.022701107926314985)","(0.07621947024423806, 0.04096472794704279)","(0.09974888200894391, 0.041108712616687436)"
f1,"(0.02813852813852814, 0.02298860267939698)","(0.02361975289791452, 0.011814245674123158)","(0.023644804292860127, 0.013388591323904266)","(0.01650576814769836, 0.006852515109879449)"
ndcg,"(0.037837726186572496, 0.034898061970425054)","(0.04325091222124215, 0.030421041394432587)","(0.056548640463091306, 0.027214333376975347)","(0.06411673069724243, 0.033357341946699134)"
