,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.016, 0.019595917942265426)","(0.008, 0.009797958971132713)","(0.005, 0.00447213595499958)"
recall,"(0.0, 0.0)","(0.16, 0.19595917942265426)","(0.16, 0.19595917942265426)","(0.2, 0.1788854381999832)"
f1,"(0.0, 0.0)","(0.02909090909090909, 0.035628941713209863)","(0.015238095238095236, 0.018662778992633737)","(0.00975609756097561, 0.008726118936584546)"
ndcg,"(0.0, 0.0)","(0.054279533580685005, 0.0665115457906541)","(0.054279533580685005, 0.0665115457906541)","(0.06326760694188756, 0.0614100212895062)"
