,Top 25,Top 50,Top 100,Top 200
precision,0.96,0.96,0.88,0.85
recall,0.00822481151473612,0.01644962302947224,0.03015764222069911,0.058259081562714185
f1,0.0163098878695209,0.032345013477088944,0.05831676607024519,0.10904425914047466
ndcg,0.9470377552222291,0.9528707570346112,0.8947652237522882,0.8652716285772127
