,Top 25,Top 50,Top 100,Top 200
precision,0.52,0.64,0.62,0.385
recall,0.005171042163882259,0.012728719172633254,0.024661893396976928,0.030628480509148768
f1,0.010240252067743203,0.0249609984399376,0.047436878347360364,0.05674281503316138
ndcg,0.5814755354306158,0.644208381541353,0.6282530093255606,0.4386675135214417
