,Top 50,Top 100,Top 200,Top N
precision,0.18,0.17,0.12,0.11538461538461539
recall,0.024,0.04533333333333334,0.064,0.008
f1,0.04235294117647059,0.07157894736842106,0.08347826086956522,0.014962593516209476
ndcg,0.1496261230965626,0.15273123023086213,0.12050188135430483,0.09725651003084536
