,Top 25,Top 50,Top 100,Top 200
precision,0.0,0.04,0.02,0.01
recall,0.0,0.5,0.5,0.5
f1,0.0,0.07407407407407407,0.038461538461538464,0.0196078431372549
ndcg,0.0,0.11663780476625131,0.11663780476625131,0.11663780476625131
