,Top 25,Top 50,Top 100,Top 200
precision,0.24,0.2,0.16,0.11
recall,0.006091370558375634,0.01015228426395939,0.016243654822335026,0.02233502538071066
f1,0.01188118811881188,0.01932367149758454,0.02949308755760369,0.03713080168776372
ndcg,0.23912274008614956,0.21145627960599314,0.1768284778262316,0.13048331651667328
