,Top 25,Top 50,Top 100,Top 200
precision,0.24,0.16,0.13,0.15
recall,0.02040816326530612,0.027210884353741496,0.04421768707482993,0.10204081632653061
f1,0.037617554858934164,0.046511627906976744,0.06598984771573604,0.12145748987854249
ndcg,0.29551895468144035,0.21408613762542308,0.17090953336873696,0.16939489840718344
