#rank	DIAMOnD_node	p_hyper
1	5888	2.775931517029972e-09
2	7516	1.0838015393127483e-09
3	5890	3.800365121037411e-10
4	641	1.9965342932784616e-07
5	472	5.418197585013328e-07
6	2177	5.0867683452834796e-08
7	545	4.9676652673635e-09
8	1111	1.264071939110755e-10
9	4436	2.625330127746425e-10
10	55655	1.0442915367566345e-11
11	2956	3.4230514853334194e-13
12	4683	2.6810481114853984e-13
13	10111	4.4161986222089507e-14
14	4361	2.532254983032031e-15
15	11073	4.097719806908418e-16
16	9656	7.113119955238685e-16
17	580	2.516367579614885e-15
18	4292	2.0501487548042426e-14
19	571	1.3738657804997008e-16
20	5984	7.26792669181518e-15
21	5981	2.5073701505054084e-16
22	5982	1.1911720780258102e-17
23	5932	1.2634722887826343e-14
24	64421	1.0367994827822406e-13
25	5591	8.2171495048681e-13
26	6117	4.1820958480935813e-13
27	6118	2.421038773899908e-14
28	2178	7.06132537266874e-13
29	6119	2.544656397108193e-13
30	2189	2.377227213923986e-13
31	2175	3.376238812240838e-14
32	7156	1.1400913183196285e-14
33	2188	6.716271575187233e-17
34	80010	3.288561462995525e-19
35	2176	5.338605840843943e-19
36	55120	7.015788592173366e-20
37	57697	1.907622107884108e-21
38	2187	1.114407966628765e-23
39	378708	5.190195109842934e-15
40	11277	3.801686323896976e-12
41	80233	4.146222698164439e-12
42	5395	9.893165173808955e-12
43	5111	1.3167619651610117e-11
44	3014	9.397139259219973e-13
45	7486	2.4734728661521873e-14
46	7520	3.832428523572968e-15
47	7014	4.557768170774451e-14
48	142	3.117911728273314e-14
49	2547	2.425168265045487e-14
50	3981	1.6145019664874996e-14
51	9557	3.4428816544179505e-14
52	5422	8.134970834648831e-14
53	5426	3.277723420179194e-15
54	5424	1.3243121015293156e-15
55	3978	1.5314914923435802e-16
56	890	2.313032925108179e-17
57	1017	1.2647566709529942e-16
58	891	2.616429420115778e-16
59	983	2.631100601152523e-16
60	7157	1.5464028061035163e-16
61	7155	4.971538661685928e-17
62	7150	4.742593181221795e-17
63	5557	7.769119696827682e-19
64	23649	2.5181707627919265e-20
65	5425	2.0700262717788806e-21
66	10714	1.9552028842647694e-22
67	5558	5.9714241781141865e-24
68	57804	2.2325993731280173e-26
69	56655	2.3470730953689864e-28
70	54107	6.582217677576777e-29
71	5427	6.349682348421192e-29
72	7153	5.000287079197664e-28
73	5884	2.490809963574455e-18
74	7515	1.4209126201724906e-17
