#rank	DIAMOnD_node	p_hyper
1	51438	2.1332778791456436e-05
2	10155	9.836543296110075e-05
3	83933	5.434072476179117e-05
4	3202	0.00015518284207337234
5	3206	0.00032162669620188584
6	6688	7.851965859978443e-05
7	1387	1.1636192954489243e-05
8	1051	1.4478590249888565e-06
9	6598	4.170582139349848e-06
10	6597	3.0292034879593924e-07
11	2114	1.2599411400502815e-08
12	2033	1.9840973842577166e-07
13	10498	3.6492557152909557e-09
14	6599	7.696348805062212e-09
15	10847	2.6630015392989275e-10
16	8841	1.0421065016680603e-11
17	6601	7.730142215018088e-12
18	9611	7.157004940931325e-12
19	51592	9.373398634276896e-12
20	4089	3.4651098138066e-12
21	57492	1.873544224142287e-12
22	8202	4.804458875762005e-14
23	4088	2.7007021862140906e-13
24	367	6.129217125570797e-14
25	2099	1.3564810419751963e-14
26	6605	1.981758837526963e-14
27	2908	1.3195211353838433e-15
28	6595	1.1819733922767277e-16
29	7421	7.415479826653728e-17
30	6602	1.0752466295847065e-17
31	8289	2.6615808872010233e-19
32	9031	2.2810187420505566e-17
33	86	9.28453400359276e-18
34	7155	2.011696318087765e-18
35	10036	3.598886937861194e-19
36	11198	4.205133460231826e-19
37	1024	1.9672310457162437e-19
38	51412	4.48197100075759e-18
39	4298	6.907539450854245e-18
40	7044	8.066265512304242e-19
41	6603	1.327795983608912e-20
42	55193	1.6606844086175023e-19
43	6604	3.8079130304127233e-20
44	196528	7.68363672342875e-22
45	55636	8.813422728449083e-22
46	2959	1.2783557387255733e-18
47	54760	7.713071192952331e-20
48	9412	6.888267449638015e-21
49	892	6.654199086582866e-22
50	6908	6.594797618176387e-23
51	10589	1.6937938477292238e-23
52	2965	7.826226880802528e-25
53	2962	3.854192822768082e-26
54	2960	4.027513587180388e-26
55	5430	1.239378123967463e-25
56	672	1.1290598685944992e-24
57	2967	5.965311775173161e-23
58	8850	1.0599537084692314e-20
59	2071	4.276710604148013e-22
60	5928	1.0495288619577092e-18
61	3065	1.092017084828344e-19
62	25942	4.1082541868704603e-20
63	3066	1.7677210911990613e-20
64	5931	1.5847640101006506e-20
65	3621	2.4400564249927867e-22
66	51742	5.248396097364051e-24
67	8819	2.3588910555110697e-24
68	9219	2.3650677023326745e-23
69	8932	4.4898969502203115e-25
70	53615	8.132213990127208e-25
71	1108	5.0981040255854003e-26
72	5977	3.0066638224868964e-27
73	57459	6.720488397753186e-29
74	60	1.098310843223509e-25
75	10284	4.0094413405551897e-25
76	6880	1.2780572794864108e-25
77	6872	1.8680733907167323e-24
78	53981	2.2668050670059768e-26
79	6878	1.5639816383763959e-27
80	8189	5.099924021430671e-29
81	4297	1.0610531887894153e-30
82	6883	2.1951808173322722e-32
83	23028	1.4641108772442396e-32
84	5929	3.815607882016776e-32
85	1107	6.250859035861627e-32
86	8467	2.829238929284879e-33
87	5901	5.885104993499579e-32
88	11091	3.081564624466615e-33
89	9343	1.5988759142053694e-25
90	3020	1.0920641477771778e-20
