#rank	DIAMOnD_node	p_hyper
1	9943	1.1234441814067919e-08
2	27347	3.1208208052850585e-08
3	9990	8.302333862665727e-09
4	6558	9.233214531071039e-08
5	23327	4.4323078904268145e-05
6	6338	4.075255681156399e-06
7	11060	2.872240512133433e-06
8	6339	5.94430885115195e-06
9	6446	5.361408811906547e-05
10	4734	1.6363248140819808e-05
11	54602	6.286276170431301e-07
12	10067	1.6351831583574874e-06
13	4891	4.73160561390281e-05
14	80762	8.34229708087801e-06
15	23559	8.731391985170182e-05
16	9351	0.00022860636679805223
17	10413	0.0002456941213317166
18	23558	5.068304097182323e-06
19	11059	8.655496738360503e-06
20	7805	6.0746399905107195e-05
21	85362	6.960578620190666e-05
22	26994	9.367299345716853e-05
23	83737	1.2299656335899524e-05
24	7316	2.9700382680846006e-06
25	4778	3.3568091233453704e-06
26	6233	4.606554552357327e-06
27	165918	1.434740313180845e-07
28	27342	3.1212946975920563e-06
29	7311	3.7661664153926817e-07
30	26088	1.093854440305422e-07
31	56957	3.684900069064365e-07
32	152137	3.726279956351018e-08
33	7314	5.487691045473287e-09
34	25946	1.7253678153509604e-09
35	11201	9.256094781799496e-09
36	9802	2.4841428560341144e-09
37	10254	3.0676525302551163e-10
38	9146	8.764862013429685e-10
39	23163	3.5449014438702164e-10
40	7251	5.028985095987482e-10
41	8887	1.2386381436461379e-09
42	5429	7.962989307585898e-09
43	53347	8.589581483485433e-09
44	84959	1.3407719699469527e-08
45	245711	2.4123024995064093e-08
46	8027	3.017593648848022e-08
47	10617	9.008912998650497e-10
48	2060	1.2137469354999181e-09
49	1840	8.73144170888837e-08
50	64750	1.0626309708491308e-07
51	57154	4.0819650224876254e-08
52	8878	1.4484035803581896e-08
53	10892	6.572394284212388e-08
54	51024	1.408005854453487e-07
55	54708	1.9660571275543125e-08
56	8562	9.06053999749415e-09
57	8916	1.6375770357225266e-07
58	4077	2.553876331617714e-07
59	7763	2.994604681962679e-07
60	8737	1.38347815740887e-07
61	7128	1.6631903096876182e-07
