#rank	DIAMOnD_node	p_hyper
1	51561	1.0318454663879506e-05
2	3717	1.4920774789308136e-05
3	149233	2.8835647673405617e-08
4	3595	3.3637798806026985e-08
5	6775	1.677170846516285e-08
6	3592	4.478129188074489e-08
7	3718	9.518796109607004e-07
8	168544	1.0120686898736712e-05
9	6774	8.317024899707508e-06
10	3560	3.5295512257272365e-07
11	3716	1.4130261378669231e-08
12	6777	8.011238366217692e-10
13	55250	1.861729774407652e-11
14	6776	7.114354601592034e-11
15	5771	1.5212399262936512e-11
16	3559	1.8571377860700627e-11
17	3575	6.211118380665301e-11
18	3561	3.5661733697041716e-11
19	7852	3.8423720797355566e-10
20	1234	2.0869062011482365e-11
21	6773	3.717490783191591e-10
22	2690	1.0816150652340512e-09
23	8651	1.1455406472744331e-10
24	5159	1.1729550689522258e-10
25	5781	5.733652356005477e-12
26	5156	1.0982336953872548e-11
27	9021	2.013136824025099e-11
28	7297	4.351425878690116e-11
29	5777	1.735891196162979e-12
30	3572	9.022643057754111e-13
31	6464	4.738041038835102e-13
32	8660	6.920566928265842e-14
33	3566	6.694200197762448e-15
34	5295	1.0649969038276744e-14
35	3667	1.7777203110980628e-15
36	3643	4.632290687261323e-17
37	3480	4.818982646885765e-16
38	2185	1.111508482270034e-14
39	5747	3.246800768582855e-15
40	5770	6.634042980150116e-15
41	1398	1.6015298869773373e-15
42	1399	9.26536614599323e-16
43	2057	5.2681582816666534e-17
44	867	5.4266576665250054e-18
45	1956	1.1149011842833422e-17
46	7409	8.501409790167193e-19
47	6850	2.3620453129187857e-19
48	2064	4.203064752494652e-20
49	5788	1.4408460975526971e-18
50	3932	1.7446513484243193e-18
51	4067	6.430393552386148e-19
52	3815	1.9364601894311994e-19
53	10603	5.952493680036412e-21
54	1439	4.076805855645495e-20
55	2534	5.847622156318658e-21
56	5921	8.165990977333748e-21
57	6714	1.2148589892307109e-21
58	5335	3.840847181580068e-21
59	613	9.174022999210335e-23
60	9846	2.789811371898542e-23
61	2885	1.651957206013735e-22
62	2065	4.399204330162509e-24
63	4914	3.17451571263476e-22
64	5336	7.559536507825339e-22
65	10657	1.0808953099032627e-22
66	5296	1.2621879178847038e-21
67	7006	4.284376933598876e-22
68	1796	2.0305133564302246e-22
69	5795	3.875901142886454e-22
70	2549	2.589195684775794e-23
71	5829	5.0743450244413356e-23
72	1445	3.2957587970806294e-24
73	3055	2.8561242340081476e-23
74	3635	6.941519513722701e-24
75	6654	3.3381749066505384e-23
76	1436	3.2316526887285876e-25
77	9564	3.211337678566582e-24
78	2889	1.3444996788551439e-24
79	25	4.533755469430558e-25
80	4233	6.349411714737222e-25
81	5782	1.524338980800691e-26
82	7535	5.695324049084174e-24
83	55824	2.468095820174756e-25
84	3937	7.829532226640162e-26
85	6461	1.1608214949591368e-24
86	27040	1.7245639419053468e-25
87	11184	5.193997977179934e-24
88	3702	2.8175540216984654e-23
89	29760	5.819671863279029e-24
90	27	1.3435045433501645e-22
91	10006	3.9911102031479824e-23
92	868	6.806973490235518e-24
93	4690	5.636699649620927e-24
94	6655	2.2086722562871194e-23
95	2887	2.5469667038626662e-23
96	2066	3.2827634393416146e-23
97	10278	4.35957970819469e-23
