#rank	DIAMOnD_node	p_hyper
1	1387	8.977670980326267e-06
2	4654	0.00011862048412313504
3	2033	2.1261456096967914e-05
4	6774	1.163180763842144e-06
5	3065	1.0656583840991435e-07
6	1487	1.3464760450530637e-07
7	28996	1.7489203905090138e-08
8	672	1.2821991462462134e-07
9	2274	1.4817773616533568e-08
10	3725	3.667757885144674e-08
11	367	2.8551368749232674e-09
12	1022	2.3486755749306715e-10
13	1021	3.45637538832065e-11
14	5925	1.3319941414746184e-12
15	2099	4.101279969877648e-13
16	595	8.592500447660638e-15
17	5934	3.1014841359395836e-13
18	1025	1.4639898273551732e-14
19	1019	1.7061199454321447e-13
20	1020	7.337947976655881e-14
21	7157	1.0978110983589842e-13
22	91768	1.075700084956629e-14
23	4088	4.0861126710476525e-14
24	1017	2.8125193829703472e-14
25	1050	1.5045912183288126e-15
26	10485	3.446123865153614e-15
27	1051	5.63828941266909e-15
28	5770	1.2228664068891121e-14
29	1499	4.85965387874774e-15
30	6597	7.15360500662831e-15
31	8850	5.462883069962456e-16
32	6714	1.7775495921748824e-15
33	6667	3.2005761783668485e-16
34	4087	1.2239244880772913e-15
35	4089	8.726814014038497e-17
36	8202	2.340118261015849e-18
37	6599	2.905839931136494e-18
38	5594	1.5464256805499712e-17
39	5933	1.6924955890767685e-16
40	1869	8.453691250530638e-18
41	1874	3.627412676581201e-17
42	1875	1.0193220000886117e-18
43	6595	2.9809379397096633e-17
44	6601	1.453123112100127e-17
45	6598	1.853809136450443e-18
46	6908	1.18160083529361e-19
47	2908	5.378289269986683e-21
48	1024	1.5986285051775753e-20
49	2959	1.541930347388285e-20
50	7421	2.2314602937624462e-20
51	23054	8.405047108493803e-21
52	9611	3.0001276461919424e-20
53	8648	1.793502656393489e-21
54	3066	6.852308504190388e-21
55	6602	4.6287312279548885e-21
56	2965	3.607693846893336e-21
57	2962	1.7591155876727957e-22
58	54760	5.244243279393411e-24
59	9412	1.8015102996771174e-25
60	6603	2.332904021422645e-27
61	6604	1.2223757784679155e-27
62	5430	1.6586330342872272e-28
63	10589	1.9457445008428387e-29
64	892	4.294716066052009e-28
65	2960	1.6783487587571424e-29
66	2967	6.712021778116044e-27
67	2071	2.1403162982490718e-27
68	6605	1.835093906405643e-25
69	57492	2.9966321695535343e-24
70	8289	8.715635965031311e-26
71	86	1.4337246725171715e-24
72	5928	2.072366643570065e-25
73	25942	1.7531724128587595e-25
74	6872	3.0684027295216714e-25
75	5931	2.66712335734216e-26
76	9219	1.3870109699722105e-26
77	51742	5.1391646689232616e-26
78	8819	2.1488015530944115e-27
79	3621	1.6648882805587324e-27
80	10284	6.3803857229159036e-27
81	53615	6.065857616774574e-28
82	6880	6.497836278472734e-29
83	53981	1.4382708196255631e-30
84	6878	1.7521489372964802e-31
85	5929	1.3840581697919726e-32
86	8189	2.6090666015137907e-33
87	6883	2.170372351516553e-34
88	23028	1.9750783404529204e-34
89	11091	6.100309714785886e-32
90	5901	3.1543668365185983e-32
91	1107	2.0002767643845623e-33
92	8467	1.9026343812642372e-31
93	8932	8.436816992423871e-32
94	1108	4.493648298910436e-32
95	5977	9.097773396208084e-31
96	57459	1.5425570921204621e-31
97	9343	3.5784184409934634e-25
98	4609	1.6775476334897523e-24
99	23186	9.186500273620567e-22
100	54815	7.585346060607782e-24
101	9112	1.76838044984796e-22
102	85509	1.6780223128208977e-21
103	8841	6.663952580889393e-21
104	9612	9.32301240317413e-22
105	23309	1.0211262896940645e-21
106	2969	1.4109968168237115e-22
107	9203	1.3119574068875155e-24
108	7750	3.2167290148848537e-25
109	51317	5.35884949677741e-25
110	23199	7.246160513072943e-24
111	3360	2.415628726926142e-23
112	10362	3.577105704830387e-23
113	5371	1.5255497362153317e-21
114	5970	1.0442270480956579e-21
115	64426	6.298372358178904e-20
116	7155	7.786037767191653e-20
117	60	6.717904289072211e-20
118	55193	2.5389712796914705e-20
119	10498	4.974823037653738e-20
120	10499	1.9477743957729745e-20
121	51412	6.085229767368985e-20
122	196528	3.682687818403214e-20
123	55636	6.894294594390789e-21
124	4204	2.531368364992305e-19
125	57504	7.105346632619856e-19
126	602	1.2357761867201522e-18
127	7704	1.4304183589034413e-18
128	6256	1.1678114676232507e-19
129	7067	2.6686670281689594e-19
130	5468	1.1588881279030246e-18
131	5469	6.340224992378599e-19
132	8295	9.912795688253505e-20
133	3172	5.083389441492738e-19
134	5914	1.8370850469782512e-18
135	6996	4.3848751101837e-19
136	10002	4.796229321592124e-19
137	4298	3.1851414904440447e-18
138	7044	2.5689495591413523e-18
139	11198	6.527361647874426e-18
140	3516	2.1360253130650118e-19
141	9031	3.0827017277635146e-19
142	6830	2.5161973576713452e-18
143	11177	2.7225279278818882e-18
144	6304	1.8958516729779313e-18
145	3020	3.89739293201469e-18
146	7080	1.4083489907285695e-17
147	6497	1.5204950416281544e-17
148	10274	1.6407554429720456e-17
149	10735	3.4756346737398753e-19
150	8243	1.3146586657480808e-18
151	5885	7.491046673863284e-20
152	9126	2.2532323692327957e-18
153	1457	2.0896831520938104e-17
154	7528	5.1141021831757824e-17
155	5451	5.1556272306922895e-18
156	5241	2.2248757265390646e-17
157	4331	2.7151626895564964e-17
158	902	6.167327099253935e-18
159	2068	1.0657938570372562e-17
160	2966	5.376582435164931e-19
161	2961	1.1278983255624568e-20
162	2968	1.2929898018180632e-19
163	5439	1.6870175786532247e-19
164	5440	2.778118967718724e-21
165	5435	1.564654440055966e-22
166	5438	3.63640556040999e-24
167	5431	6.8530196981885e-24
168	5433	2.6907038838234094e-25
169	5436	7.763621377210819e-27
170	5432	3.680386458484281e-28
171	5434	2.686344332519034e-28
172	2963	1.2533470488557462e-29
173	5437	5.206796777778002e-31
174	5441	1.3188772328762183e-31
175	26015	1.5644666038899295e-24
176	9150	4.5715045153808137e-26
177	2353	2.6911871067382447e-19
178	84246	4.476815882056834e-19
179	9441	2.3774936285591086e-18
180	9862	1.2230675250882654e-18
181	9282	5.16369015898746e-18
182	9440	3.3238674713270152e-19
183	55588	1.8059438626637815e-20
184	904	2.014490581424402e-20
185	10891	8.443998467426436e-20
186	2100	4.496980729363911e-21
187	9968	1.3142639347058402e-22
188	9439	8.980117775395982e-23
189	10025	1.2723937913324955e-23
190	10001	2.3919693428785438e-23
191	81857	1.5147260161632198e-24
192	9969	2.492962013579528e-26
193	80306	2.802181724751912e-26
194	55090	8.33737190373562e-28
