#rank	DIAMOnD_node	p_hyper
1	2110	1.5487382240415375e-05
2	29796	1.410740916017053e-06
3	1537	1.0766941379735858e-07
4	4718	1.0218565957102527e-08
5	4713	2.1115234426749307e-10
6	4711	3.83009829112245e-12
7	4708	6.187955079488828e-14
8	4706	9.005481462631822e-16
9	4710	1.4923820746238415e-17
10	4709	1.8501230271812736e-19
11	4707	2.1133397451136478e-21
12	4714	3.978774215369505e-23
13	4712	4.107772567206631e-25
14	4716	5.4935184155387245e-27
15	4715	2.661371728566867e-28
16	126328	1.1989611503688618e-29
17	4724	9.302464308928578e-32
18	4717	6.7684494738776285e-34
19	4696	4.6254711708543496e-36
20	55967	4.911032212109193e-38
21	4731	3.066782527251377e-40
22	4723	1.8059089833635274e-42
23	4702	1.0033458551462344e-44
24	4695	5.26130390706608e-47
25	4539	2.604241280503534e-49
26	4705	2.4272247297799696e-51
27	374291	2.2578638856051405e-53
28	4729	1.0139801738074299e-55
29	4728	4.305448550572018e-58
30	4701	3.859567277848264e-60
31	51079	3.463559474418798e-62
32	4726	1.3452071191270885e-64
33	4725	4.940128550920995e-67
34	4704	1.7135612388047491e-69
35	54539	3.6279197090295505e-72
36	4700	1.727992905723597e-74
37	4698	5.007500150163973e-77
38	4720	4.146129095164344e-79
39	4722	1.1142345187542104e-81
40	4719	2.8047393187467317e-84
41	4694	2.283042924161872e-86
42	4536	1.8700480972585025e-88
43	10975	1.16735187974923e-86
44	4519	2.5893299278636197e-86
45	7386	1.5191721991900224e-85
46	4697	2.5411366116446855e-87
47	7381	1.414415075801575e-85
48	27089	3.039683480941931e-85
49	7388	3.2133167575160584e-87
50	7385	3.408229102703829e-89
51	7384	2.2978219764591237e-90
52	4537	5.437590557354263e-25
53	7991	1.901472529219732e-20
54	1350	3.4384610448004495e-19
55	1347	3.8616370784913753e-19
56	1346	4.3310818856248016e-19
57	124637	7.233472759358855e-21
58	6821	6.59872073944001e-23
59	1339	3.741697944303772e-24
60	170712	4.2753319098694036e-24
61	1351	1.9396580360946356e-23
62	1349	2.209691592255886e-23
63	1340	2.5137753637088055e-23
64	1337	2.855766176613584e-23
65	125965	3.2399093300758326e-23
66	84701	3.670872955344679e-23
67	9167	1.403377445324523e-22
68	4513	5.255229796450264e-22
69	4514	5.446318825720347e-24
70	9377	3.9521216622691367e-25
71	1327	1.6459015860272803e-26
72	4512	2.950282507421247e-26
73	6649	1.9162646385157787e-25
74	1345	1.0321520761474275e-23
75	6647	9.84944294544631e-25
76	341947	6.910073231830862e-24
77	6648	5.21495812692397e-23
78	1329	2.5940770240575306e-24
79	51103	2.6363672279936027e-16
80	51497	9.847025378161568e-07
81	51295	2.7844787555885784e-05
82	7001	0.00013388513925146893
83	847	0.00012071097981627076
84	30	5.434143316864154e-06
85	51	3.021674383724364e-07
86	2877	8.81651398723006e-09
87	80724	3.6518864313841077e-10
88	35	9.114376082775275e-12
89	28976	2.817335542240321e-13
90	84129	5.6085538853466295e-15
91	2879	3.6973155988943346e-16
92	36	9.289545180012944e-18
93	3295	3.7759702827943215e-19
94	34	6.188825396863877e-21
95	2878	1.1205277053820061e-22
96	27034	4.80836422764896e-22
97	2876	5.272481585784244e-24
98	1962	1.2521334376929928e-23
99	257202	3.830996773773189e-24
100	10935	4.302551256649828e-24
101	8309	1.069939806290611e-21
102	5052	2.4945682962372505e-20
103	549	4.179422952668678e-16
104	1891	1.329142283317847e-16
105	55268	3.6467646240255315e-17
106	3032	9.8409596263343e-19
107	1892	2.391814768983992e-19
108	2639	5.458548106510038e-21
109	3030	2.139912228119627e-22
110	2936	2.0993916462710525e-13
111	116285	6.076093931180723e-13
112	84264	5.342743886643358e-12
113	3029	8.438885718985243e-12
114	2181	5.698147234275398e-10
115	3028	9.36442072800619e-10
116	3033	3.2005088581178147e-09
117	3158	7.340605442965035e-11
118	38	2.962666049576487e-11
119	3157	3.317206442133503e-12
120	39	1.8662242282675383e-11
121	64064	6.366514322308228e-13
122	5019	1.4728091866094007e-12
123	54511	4.672634440623806e-09
124	3155	1.0204881090317374e-07
125	622	2.0511872640667985e-08
126	65985	2.499351721363402e-07
127	1738	3.0895779408519805e-06
128	54536	4.640576850225152e-05
129	8050	6.05110636279419e-05
130	23464	7.15255614581616e-06
131	4594	7.88954178849578e-07
132	4967	8.684370196652295e-08
133	212	1.049543142136796e-08
134	8803	5.337945930900247e-10
135	8802	2.929869310642856e-11
136	8801	1.0571482642706609e-12
137	1743	7.474214754914313e-12
138	211	4.726169780848627e-10
139	6392	1.9987588851235327e-08
140	6391	4.211157929357805e-09
141	7915	5.495372591061956e-10
142	6389	5.0393352137578356e-11
143	6390	5.371817298060169e-12
144	2271	6.34000286210051e-06
145	594	8.281378268145435e-05
146	593	2.2559275221775025e-06
147	587	1.0081937610364114e-05
148	1629	1.0753389887240494e-05
149	586	1.7772235420520852e-07
150	3712	5.389008120540809e-07
151	64087	0.00019579067278480025
152	3156	0.00030806443999208295
153	140545	0.0003923102172916696
154	24138	0.0004324012469493853
155	22983	0.00013126431389575436
156	642	3.730650038436153e-05
157	9361	8.749058028763949e-05
158	84171	5.178188148682785e-06
159	2	1.199586399074018e-05
160	348	7.76938394676091e-07
161	1558	1.3746155728948995e-08
162	3437	1.0758350976621131e-07
163	1995	3.2203235286815313e-06
164	11140	6.393519314249501e-07
165	5886	4.418465297033957e-07
166	6468	1.7295373471219714e-06
167	84106	2.972398759187223e-06
168	4846	3.394046122297449e-06
169	51013	3.4943117086562657e-06
170	10724	2.48904136748287e-05
171	5663	2.9044047452429127e-05
172	7372	3.840298939784716e-06
173	5664	2.259267139459591e-05
174	3337	1.8693374695621232e-05
175	54850	5.394535374703561e-05
176	1559	0.0001324580762044476
