#rank	DIAMOnD_node	p_hyper
1	51561	6.363311686080081e-05
2	3594	7.141436725407409e-07
3	3595	0.00011575441332054099
4	3592	4.089024936387861e-07
5	3597	0.00018874140503202246
6	1290	0.0001967335243147715
7	3109	0.00028615748254572944
8	967	4.135461959753826e-05
9	3732	8.759303677910022e-06
10	3108	1.177371074924983e-06
11	3111	1.611042796590595e-05
12	972	1.8466410039075816e-05
13	5738	0.0001719748511129389
14	975	1.2665938964908216e-05
15	928	1.2020951036927716e-05
16	93185	6.790733027384776e-06
17	963	3.7967891290288675e-05
18	3105	3.3949563920094286e-06
19	931	2.0427693720983124e-07
20	10859	3.4750455845086924e-06
21	10288	3.645126455146786e-06
22	567	8.307992332532766e-06
23	6892	7.183042684020774e-07
24	3135	1.1537637474535452e-08
25	3134	7.351692310567858e-10
26	6890	7.867402887241941e-10
27	6891	7.627363393733325e-12
28	3133	5.346054959990034e-11
29	811	6.938546920639821e-12
30	2923	2.530018017991493e-13
31	821	2.844014989827486e-10
32	912	2.216946377806678e-09
33	925	1.4973223952741477e-08
34	3675	6.156492848566945e-08
35	3688	2.416219457015329e-07
36	3655	1.2136729365987175e-08
37	7106	8.485111141365624e-10
38	977	3.2836290029003155e-09
39	4179	2.1555265037968044e-10
40	3676	1.0452451459161349e-06
41	2515	9.615057874769445e-07
42	8754	1.9927648056775594e-06
43	3824	8.909204520436586e-06
44	3673	1.1322250484145538e-05
45	5877	2.290456285100113e-06
46	3679	1.5730944698440894e-05
47	1293	1.626879539390246e-05
48	961	2.3044440176782957e-05
49	7057	1.713019444124755e-05
50	948	3.790833083374323e-06
51	3690	6.7677280489965145e-06
52	3674	1.4277211087492985e-06
53	2812	5.133381979626912e-07
54	2811	8.70925453164549e-07
55	3386	1.8672324814033644e-06
56	3685	1.024183519710655e-07
57	3491	4.053332330416321e-06
58	3693	1.0449944238021308e-06
59	3678	1.95739672520031e-07
60	5029	2.2988406425674817e-07
61	27329	4.615043363024582e-07
62	6696	1.2918875267557359e-06
63	2335	2.7492095276850563e-06
64	4856	8.547979961396197e-08
65	7052	1.6271108227530277e-07
66	1277	4.154126817224796e-07
67	1278	4.292256910285062e-08
68	7450	1.0279491242341561e-07
69	4318	5.784114523447854e-07
70	6678	7.315945343672318e-07
71	960	9.27715561494866e-07
72	80781	1.6561680155066604e-06
73	1634	5.482965841481994e-06
74	1280	3.670059102318061e-07
75	4316	3.902443490072643e-07
76	7040	6.113216764116056e-07
77	4313	4.869645353942577e-08
78	7058	3.208554435889422e-08
79	633	2.3840506332653714e-07
80	1101	7.669293577087139e-07
81	4052	8.67270066588215e-07
82	1289	8.956695805501873e-07
83	3694	1.5299855186914857e-06
84	1285	1.6779791648626532e-06
85	7045	3.3310452700483645e-08
86	1286	1.4664734257316316e-07
87	2199	2.3875766128972003e-06
88	1282	2.5343825929776867e-07
89	1284	1.2770743664536574e-07
90	4147	4.097263171634191e-09
91	22918	2.2483548134679148e-08
92	1287	6.494376158313635e-10
93	1288	7.481176849537411e-12
94	3026	7.332453647831257e-12
95	5270	9.04275980685628e-11
96	5008	5.108356045863165e-10
97	5653	1.9477049557416936e-09
98	4811	1.890249903440092e-07
99	5549	2.6400540110025082e-09
100	3339	1.808714498204398e-08
101	351	4.181305188447289e-09
102	2200	1.6753248358607205e-08
103	2192	7.383341490168574e-08
104	2006	2.5529212347617655e-09
105	1490	4.724817741568773e-09
106	22795	3.931759410326083e-08
107	1305	1.0040195952042156e-09
108	4237	7.845877972371757e-08
109	2201	9.836808754863314e-09
110	284217	9.759399075121095e-08
111	6288	3.976946486697511e-09
112	1294	2.4989385152249828e-08
113	3918	4.244516099168721e-09
114	649	6.741706471436202e-09
115	3914	1.1954595637748239e-08
116	3672	1.6790722936956953e-07
117	1839	1.7324710113902964e-07
118	3915	2.8759234937283976e-07
119	1462	3.299108067634866e-07
120	1404	7.33211050407451e-07
121	176	1.0385371641773069e-06
122	4099	1.5010522203281065e-06
123	5354	3.413753423697274e-07
124	1690	1.932028611682764e-06
125	164656	1.9671564046222887e-06
126	651	2.002707423982901e-06
127	550	2.3834405713068803e-06
128	4035	2.676359194892343e-06
129	5155	9.13087487397615e-07
130	4326	2.149194451434044e-06
131	7422	3.5884472099446428e-06
132	1281	5.6691939225145704e-06
133	4653	8.055241546479898e-06
134	7076	2.866331299010998e-07
135	4312	4.358078837643415e-07
136	3486	2.45044728075941e-06
137	4314	1.8483610628128168e-07
138	63827	1.8895278946761228e-07
139	5340	3.995952162090539e-07
140	3911	1.2406715607811533e-06
141	5327	5.992983947151645e-08
142	3827	1.5311830063251944e-06
143	2147	1.1814042637812645e-07
144	2243	3.000581442224562e-07
145	2244	5.176913864949048e-08
146	7448	6.079913726817015e-07
147	5329	1.0957850718830445e-06
148	5054	1.7119570997495056e-07
149	5328	1.1308381298326802e-08
150	3488	1.3697069819918084e-07
151	4982	1.4717215187243937e-06
152	53353	1.5022694288904172e-06
153	5345	1.7406793228013792e-06
154	2160	3.0933448196634108e-06
155	5104	3.2463403845521345e-07
156	2266	8.468100167614419e-08
157	3684	3.4445171178159563e-07
158	1991	2.423502016029868e-07
159	7035	8.871213203805146e-07
160	2162	1.3966291889577705e-06
161	5118	3.5333171796897947e-06
162	4319	3.5857921873093417e-06
163	2157	6.109725345348617e-06
164	4018	6.69875349545468e-06
165	4321	2.8462829876730755e-07
166	2159	8.78470338617695e-06
167	5269	8.763726261511809e-07
168	2161	1.1895622530236898e-05
169	3818	4.142594187626592e-06
170	3082	2.6210152903510657e-06
