#rank	DIAMOnD_node	p_hyper
1	5270	0.00026663642872729775
2	1284	4.708642389496305e-05
3	5653	6.491062363682546e-06
4	1288	5.4061821378317016e-06
5	1287	3.601983038105943e-07
6	3026	2.9597518518585024e-09
7	1285	6.948863986963087e-09
8	5008	1.4113365501334972e-10
9	1286	6.826191378921008e-10
10	4147	5.887894965647229e-12
11	22918	3.618352663461388e-11
12	2199	1.5207203888273098e-10
13	2335	6.652320941152502e-12
14	4318	6.37992048610423e-11
15	7045	3.044724942704585e-10
16	1634	1.4471402891381697e-09
17	1277	7.959801653006259e-11
18	1278	5.43817362361971e-12
19	6288	8.997332571519777e-09
20	7057	3.926770550401075e-08
21	3827	8.981593283121616e-08
22	3690	3.8662214613097e-07
23	4811	7.095901898764364e-08
24	2243	6.488231291079983e-09
25	5549	1.3752081658940985e-08
26	3685	1.362666916380489e-07
27	3674	1.8137780532116867e-07
28	948	9.12760082572647e-09
29	1280	1.061193938904446e-08
30	7040	1.0084438899412972e-08
31	633	9.876333944057131e-11
32	6678	7.190239287881711e-10
33	3339	6.666931899160511e-09
34	3688	5.449187741607158e-09
35	284217	9.381092177915744e-10
36	1305	1.1643441128222149e-08
37	22795	1.0576587274113442e-09
38	1294	2.7014696883103256e-08
39	4313	7.291915476023127e-08
40	3918	3.3717798200635006e-08
41	2192	1.06771407172003e-07
42	2006	2.2870625981723363e-09
43	4856	1.8443360395946558e-08
44	1490	1.3168779920226433e-08
45	3678	1.107623038142413e-09
46	80781	3.4955340663482594e-09
47	7052	8.209201682396748e-10
48	2244	3.645134097787296e-08
49	2200	5.455488722870634e-08
50	4237	8.037234793469316e-09
51	2201	1.1618308677790588e-07
52	4052	1.3799612796933234e-09
53	1293	1.2738193527430444e-07
54	3673	5.475570837357126e-09
55	3672	1.0123894155252061e-08
56	961	1.4609154137154435e-08
57	928	2.3590728027567575e-09
58	2811	2.9973835953710805e-10
59	2812	4.051790425929559e-09
60	550	1.3880510363667182e-07
61	3675	1.9731382971723055e-07
62	811	7.1926703262881e-08
63	5327	3.7589543282713873e-08
64	7450	6.080353822829766e-08
65	5340	1.0242540244092718e-07
66	3486	8.858368058930699e-08
67	2923	1.7607969222624766e-07
68	3914	2.3902171208425796e-07
69	649	5.215212346716584e-08
70	1289	4.61751291736412e-07
71	4099	1.7390282797113249e-07
72	27329	5.173904981887644e-07
73	1690	5.320336254960301e-07
74	1101	5.469504561173727e-07
75	164656	5.621435243428405e-07
76	651	5.776153644623974e-07
77	5328	7.315945343672318e-07
78	5345	1.1752214972208404e-07
79	2160	3.5841869341209283e-07
80	5104	1.3384724411569413e-08
81	2266	6.868263446690207e-07
82	2162	9.38045621991893e-08
83	7448	6.982010979341691e-07
84	4982	2.1417362118906445e-07
85	7422	5.959284344163292e-07
86	1281	1.3445681698294401e-06
87	5118	7.669293577087139e-07
88	960	1.6368222081159336e-06
89	1462	7.067557211662053e-08
90	6696	9.677863318331735e-08
91	4316	1.1231548166064653e-08
92	3693	2.1400125148588096e-07
93	3386	9.500918226584466e-08
94	1404	2.9561682506688174e-07
95	176	3.401524336221288e-07
96	4314	2.9108867491952213e-08
97	4312	7.739582964225519e-08
98	63827	4.193966695615538e-08
99	3676	4.695161950160546e-07
100	7058	5.144567716221072e-08
101	5054	5.120914662851389e-07
102	3488	1.8509079810573714e-08
103	5329	1.736515551153571e-07
104	53353	3.9823272060200046e-07
105	1991	6.067760721550623e-07
106	3684	4.5076055973727444e-08
107	4035	4.7974569339933336e-08
108	710	6.019663363732037e-08
109	7076	1.0590489342502009e-07
110	967	2.595263869287398e-08
111	7035	1.826753565107305e-07
112	1511	3.2452325365636985e-07
113	6387	1.213561803756089e-07
114	5155	4.629916437668516e-07
115	2149	6.897236878464337e-07
116	5029	1.0982566752717383e-06
117	4319	1.48325908235825e-06
118	2159	1.9684185234396538e-06
119	5269	2.5916416870700975e-07
120	2157	1.5603580615556853e-06
121	5624	3.9090028254900827e-07
122	7056	9.417902997686534e-08
123	5627	1.6790722936956953e-07
124	12	2.3762702363159234e-06
125	3817	2.8759234937283976e-07
126	462	3.0951179014063606e-07
127	3732	3.0895779408519805e-06
128	1839	1.959715124642124e-07
129	963	7.432169116046718e-07
130	3655	1.0233166249127762e-06
131	3491	1.1772172257807084e-07
132	977	1.302434672418895e-07
133	5738	1.2350147256557343e-07
134	975	1.952603061629112e-07
135	4179	1.857317681357522e-08
136	7106	3.4425608043911826e-10
137	4653	4.0745457787087565e-07
138	3915	4.2325086468905706e-07
139	3911	2.1331054002470572e-08
140	821	5.909751471441304e-07
141	5354	4.4167485006065886e-07
142	8754	1.0819148079727163e-06
143	3679	2.111176051145643e-06
144	4018	3.844547345718622e-06
145	4321	1.6276445581207023e-07
146	4224	5.897816100365051e-06
147	3694	6.769721879787269e-06
148	2161	6.917646042655724e-06
149	3818	2.4079406770803816e-06
150	3082	1.3444148617562848e-06
151	4323	3.87011606813478e-06
152	3696	3.834328960179458e-08
153	4322	6.54267277918267e-08
154	7078	6.717802871863446e-08
155	4060	2.0205912068032935e-07
156	6382	2.2604989179860437e-06
157	90070	4.262366081914959e-08
158	6383	7.250743232208884e-07
159	5196	2.7389217298131495e-07
160	3909	4.791093873238598e-06
161	6354	4.911833898505961e-06
162	2247	7.897538818767664e-06
163	3689	9.165393835505386e-06
164	51454	2.4313581130742456e-07
165	7094	7.509724814298173e-07
166	2208	3.418009508617523e-06
167	5310	5.073276581780066e-06
168	5747	1.211273392826733e-06
169	5829	3.3842360609061115e-06
170	3680	6.091679837343331e-07
171	7412	1.0011688393706131e-06
172	3695	1.086841524215233e-06
173	6401	3.4290374008806676e-06
174	2316	3.7677149725572863e-06
175	8174	3.91158783130094e-06
176	2152	5.142113932096182e-06
177	56899	7.50238217612566e-06
178	3371	7.642965518487292e-06
179	3691	8.634465916211423e-06
180	3912	4.554206693689084e-07
181	3913	2.301857091757511e-06
182	1291	2.3444551128431497e-06
183	2252	4.876960344877885e-07
184	9479	1.1954042019705318e-05
185	4036	1.4888878158941278e-05
186	3934	7.49233668471531e-08
187	3959	1.5829906389033917e-05
188	8076	1.850270514130903e-05
189	2515	1.875167298154297e-05
190	8516	1.9002854548572995e-05
191	4192	2.2327817212824465e-05
192	6404	2.5042213102877855e-05
193	2150	2.547658838265112e-05
194	5657	2.5829579465666953e-06
195	5265	2.002627387046907e-06
196	354	1.5401265215305563e-06
197	5858	1.3281851893548661e-06
198	7042	2.1584965436530196e-06
199	4054	3.1623853655972173e-06
200	7043	1.1937367267011918e-06
