,Top 25,Top 50,Top 100,Top 200
precision,0.024 +/- 0.015,0.015 +/- 0.01,0.01 +/- 0.006,0.006 +/- 0.003
recall,0.082 +/- 0.055,0.107 +/- 0.075,0.127 +/- 0.086,0.157 +/- 0.105
f1,0.034 +/- 0.022,0.025 +/- 0.017,0.017 +/- 0.01,0.011 +/- 0.006
ndcg,0.07 +/- 0.048,0.078 +/- 0.052,0.084 +/- 0.054,0.091 +/- 0.057
