,Top 25,Top 50,Top 100,Top 200
precision,"(0.27999999999999997, 0.09465727652959385)","(0.176, 0.05571355310873649)","(0.126, 0.039293765408777)","(0.074, 0.014282856857085701)"
recall,"(0.05798898071625345, 0.019453015458427543)","(0.07290633608815428, 0.022877357350586453)","(0.1043801652892562, 0.0322547536159778)","(0.12264462809917356, 0.02329507761245244)"
f1,"(0.09607935758148324, 0.032273720337382426)","(0.10310285517715859, 0.03243622560549487)","(0.1141752365281777, 0.03542871203453839)","(0.09230529595015577, 0.017709222912615608)"
ndcg,"(0.3595061940115338, 0.12383503100579836)","(0.25327309565079614, 0.08326814321222276)","(0.18551978389159354, 0.05700206050522383)","(0.17466851396505254, 0.04341422849866134)"
