,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.028000000000000004, 0.020396078054371138)","(0.014000000000000002, 0.010198039027185569)","(0.008, 0.004)"
recall,"(0.1833333333333333, 0.15275252316519466)","(0.3833333333333333, 0.24494897427831783)","(0.3833333333333333, 0.24494897427831783)","(0.4333333333333333, 0.17795130420052185)"
f1,"(0.04236453201970443, 0.034602185869627475)","(0.05213137665967854, 0.03766227265621732)","(0.026997759522031362, 0.019582512295168535)","(0.01570559258186033, 0.007828671045914197)"
ndcg,"(0.17136961752466312, 0.1755027167682393)","(0.23537822327463118, 0.1596677735242776)","(0.23537822327463118, 0.1596677735242776)","(0.24695968027144133, 0.14345129119389063)"
