,Top 25,Top 50,Top 100,Top 200
precision,"(0.064, 0.054258639865002144)","(0.032, 0.027129319932501072)","(0.016, 0.013564659966250536)","(0.011, 0.008602325267042627)"
recall,"(0.17777777777777776, 0.1507184440694504)","(0.17777777777777776, 0.1507184440694504)","(0.17777777777777776, 0.1507184440694504)","(0.24222222222222226, 0.1927577639306795)"
f1,"(0.09411764705882351, 0.07979211744853257)","(0.05423728813559322, 0.045981898190679785)","(0.029357798165137616, 0.024889284341744103)","(0.02104351788562315, 0.01647014594674341)"
ndcg,"(0.1884812726784404, 0.1634449497984999)","(0.1884812726784404, 0.1634449497984999)","(0.1884812726784404, 0.1634449497984999)","(0.20760791345927085, 0.16457333762380133)"
