,Top 25,Top 50,Top 100,Top 200
precision,"(0.16, 0.08763560920082658)","(0.096, 0.03666060555964673)","(0.064, 0.014966629547095765)","(0.043, 0.012489995996796798)"
recall,"(0.2, 0.10954451150103323)","(0.24, 0.09165151389911678)","(0.32, 0.07483314773547883)","(0.43000000000000005, 0.12489995996796796)"
f1,"(0.17777777777777776, 0.09737289911202954)","(0.13714285714285715, 0.052372293656638175)","(0.10666666666666666, 0.024944382578492942)","(0.07818181818181817, 0.02270908363053963)"
ndcg,"(0.1748852761271042, 0.11842695505490333)","(0.19559389988496806, 0.10821342714399984)","(0.23210367301193185, 0.09987115733019661)","(0.2755453835736885, 0.1101517753240616)"
