,Top 25,Top 50,Top 100,Top 200
precision,"(0.17600000000000002, 0.06499230723708768)","(0.10800000000000001, 0.04118252056394801)","(0.068, 0.024819347291981715)","(0.043, 0.018867962264113206)"
recall,"(0.07616454930429521, 0.028131907420371503)","(0.09346642468239565, 0.03561518138086641)","(0.11766485178463401, 0.042834462811986294)","(0.14894131881427705, 0.06549732436474266)"
f1,"(0.10631795474581252, 0.03926475546996167)","(0.10020768431983387, 0.038194690435269435)","(0.08618882528420543, 0.03142680063590663)","(0.06673302566886857, 0.029295129145712858)"
ndcg,"(0.21312233547436615, 0.09791337539058986)","(0.14987825636859795, 0.06875818132691947)","(0.15150134427103668, 0.06696554209799653)","(0.16872273407166918, 0.07929941268567516)"
