,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.03577708763999664)","(0.039999999999999994, 0.03577708763999663)","(0.022, 0.017204650534085254)","(0.014000000000000002, 0.011575836902790225)"
recall,"(0.17333333333333334, 0.14966629547095764)","(0.3466666666666667, 0.2910517327059076)","(0.38666666666666666, 0.28174062145487255)","(0.4866666666666667, 0.37688784066940184)"
f1,"(0.06494623655913978, 0.05771139137279831)","(0.07168831168831169, 0.0637430857024453)","(0.041617250673854446, 0.032428483692141914)","(0.02721288183755624, 0.02246347058799366)"
ndcg,"(0.17632643454751412, 0.18098061036782492)","(0.23587756583514236, 0.23187747049784055)","(0.24615528353788774, 0.22501998786602065)","(0.27263756687064483, 0.25400795940313203)"
