,Top 25,Top 50,Top 100,Top 200
precision,"(0.14400000000000002, 0.0783836717690617)","(0.10400000000000001, 0.04454211490264017)","(0.074, 0.03072458299147443)","(0.052000000000000005, 0.021587033144922906)"
recall,"(0.02682144831398563, 0.014615057153989072)","(0.0387396351575456, 0.01659687705831096)","(0.055113322277501375, 0.02283611461853213)","(0.0774571586511885, 0.032091623831060824)"
f1,"(0.04522012578616352, 0.024636433160084507)","(0.05645123384253818, 0.0241827427563036)","(0.06317512274959083, 0.02619910391320514)","(0.0622253999463759, 0.025811161981471098)"
ndcg,"(0.1668894976395563, 0.07493303736915954)","(0.12945270450938637, 0.05329239056295435)","(0.09619940059829896, 0.0385407830203719)","(0.093479897993865, 0.03609501568557178)"
