,Top 25,Top 50,Top 100,Top 200
precision,0.032 +/- 0.024,0.032 +/- 0.023,0.024 +/- 0.014,0.015 +/- 0.007
recall,0.028 +/- 0.021,0.055 +/- 0.066,0.08 +/- 0.073,0.096 +/- 0.072
f1,0.025 +/- 0.019,0.029 +/- 0.025,0.028 +/- 0.018,0.021 +/- 0.011
ndcg,0.042 +/- 0.036,0.056 +/- 0.053,0.061 +/- 0.051,0.063 +/- 0.049
