,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.016)","(0.008, 0.016)","(0.008, 0.016)"
recall,"(0.03333333333333333, 0.06666666666666667)","(0.03333333333333333, 0.06666666666666667)","(0.03333333333333333, 0.06666666666666667)","(0.03333333333333333, 0.06666666666666667)"
f1,"(0.012903225806451613, 0.025806451612903226)","(0.012903225806451613, 0.025806451612903226)","(0.012903225806451613, 0.025806451612903226)","(0.012903225806451613, 0.025806451612903226)"
ndcg,"(0.02017349423325423, 0.04034698846650846)","(0.02017349423325423, 0.04034698846650846)","(0.02017349423325423, 0.04034698846650846)","(0.02017349423325423, 0.04034698846650846)"
