,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.024, 0.032)","(0.024, 0.032)","(0.024, 0.032)"
recall,"(0.010286382232612506, 0.013764346092861372)","(0.010286382232612506, 0.013764346092861372)","(0.010286382232612506, 0.013764346092861372)","(0.010286382232612506, 0.013764346092861372)"
f1,"(0.014400458978772231, 0.019248742893119612)","(0.014400458978772231, 0.019248742893119612)","(0.014400458978772231, 0.019248742893119612)","(0.014400458978772231, 0.019248742893119612)"
ndcg,"(0.018237313002891532, 0.025188101674427327)","(0.018237313002891532, 0.025188101674427327)","(0.018237313002891532, 0.025188101674427327)","(0.018237313002891532, 0.025188101674427327)"
