,Top 25,Top 50,Top 100,Top 200
precision,0.68,0.7,0.72,0.715
recall,0.005,0.010294117647058823,0.021176470588235293,0.04205882352941177
f1,0.009927007299270072,0.020289855072463767,0.04114285714285714,0.07944444444444444
ndcg,0.7008677962742652,0.7075680905784567,0.7205060671822384,0.7165802873124439
