,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041329)","(0.028000000000000004, 0.02039607805437114)","(0.038, 0.007483314773547884)","(0.034, 0.0058309518948453)"
recall,"(0.0066511820771384955, 0.007207939683347943)","(0.009364574277285662, 0.006667613003064689)","(0.025385077346982855, 0.004553960666302264)","(0.04549914766814204, 0.007278802837239821)"
f1,"(0.011405329466147012, 0.012379240060398877)","(0.014033831283278644, 0.01005016730932699)","(0.030432538408230098, 0.005671299756942414)","(0.03891117529058609, 0.006465191825671874)"
ndcg,"(0.049247201629133174, 0.05898507148166703)","(0.036716745423680905, 0.03463785226320354)","(0.041310570527120005, 0.016111946921329848)","(0.044913148317979816, 0.00921799893289778)"
