,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.024, 0.014966629547095765)","(0.026000000000000002, 0.01624807680927192)","(0.021, 0.012409673645990858)"
recall,"(0.010171439703876874, 0.008306934235415314)","(0.02045782193648938, 0.012810825703963665)","(0.044602014973142964, 0.027810165897104083)","(0.07225292922545991, 0.042636375684952536)"
f1,"(0.014287064223279671, 0.011666716912873186)","(0.022086924288759153, 0.013804224132778072)","(0.03284851463320535, 0.020512082515893853)","(0.03254050802015919, 0.019224256952760276)"
ndcg,"(0.021131292870949843, 0.01854485752001298)","(0.022200637646729138, 0.014959233133175116)","(0.03488445532400661, 0.02273329594082339)","(0.05036807131156029, 0.030507766102141686)"
