,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.02993325909419153)","(0.027999999999999997, 0.020396078054371138)","(0.024, 0.013564659966250536)","(0.015, 0.00894427190999916)"
recall,"(0.02940811221299026, 0.01791863032093458)","(0.034170016974895016, 0.024191274056605826)","(0.059176270883587956, 0.0333966776795739)","(0.07369427320646833, 0.043400493065491916)"
f1,"(0.03646535678252096, 0.022414547192017163)","(0.030773513518994718, 0.02213237520865366)","(0.034145309635249116, 0.01928752919573416)","(0.024924272436050575, 0.014830215369797744)"
ndcg,"(0.11711748136135192, 0.07322806152814994)","(0.08550378327612923, 0.05518278339048895)","(0.0999321105924864, 0.05516906562644637)","(0.1070112375693463, 0.06188713460516055)"
