,Top 25,Top 50,Top 100,Top 200
precision,"(0.096, 0.04079215610874228)","(0.072, 0.02039607805437114)","(0.05, 0.02)","(0.034, 0.014628738838327793)"
recall,"(0.02466115233972377, 0.010634661891560924)","(0.0369498556998557, 0.010543346127350783)","(0.051278086992372705, 0.020457396343243804)","(0.06968923933209648, 0.029898409138851143)"
f1,"(0.03924070112468653, 0.016870202374787768)","(0.04883525614425678, 0.013897046909565492)","(0.05062935787989629, 0.020224236635354213)","(0.04570134319185968, 0.019643955462926087)"
ndcg,"(0.11342049076196867, 0.0627532971031641)","(0.08899640301348885, 0.041600252890575305)","(0.06532860306729242, 0.02449834197430353)","(0.07653600857700664, 0.029488403238133978)"
