,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.02993325909419153)","(0.024, 0.014966629547095765)","(0.018000000000000002, 0.0074833147735478825)","(0.012, 0.004)"
recall,"(0.1, 0.06236095644623235)","(0.1, 0.06236095644623235)","(0.14999999999999997, 0.06236095644623236)","(0.19999999999999998, 0.06666666666666667)"
f1,"(0.06486486486486487, 0.04045035012728585)","(0.03870967741935484, 0.024139725075960912)","(0.03214285714285714, 0.013363062095621216)","(0.022641509433962266, 0.007547169811320754)"
ndcg,"(0.08543411872091773, 0.0617027900538913)","(0.08543411872091773, 0.0617027900538913)","(0.10469728919931558, 0.0586861283990666)","(0.12084133486496565, 0.05930384020179209)"
