,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.012, 0.009797958971132713)","(0.008, 0.004)","(0.008, 0.002449489742783178)"
recall,"(0.04722222222222222, 0.05800170282728083)","(0.07222222222222222, 0.05918687709072921)","(0.09722222222222222, 0.048907824615719464)","(0.19166666666666665, 0.061111111111111116)"
f1,"(0.023885918003565064, 0.029259585780653394)","(0.02057276446522502, 0.016798947485457946)","(0.014780835881753312, 0.0073907108569085935)","(0.01535701140964299, 0.0047069431727001275)"
ndcg,"(0.06208934477087745, 0.09799111148891619)","(0.07130090590810831, 0.09379653391526728)","(0.07993673804815946, 0.08868266376136001)","(0.1064230129552565, 0.09268708035639601)"
