,Top 25,Top 50,Top 100,Top 200
precision,"(0.16799999999999998, 0.07756287771866127)","(0.092, 0.03487119154832539)","(0.05800000000000001, 0.03059411708155671)","(0.034, 0.014628738838327793)"
recall,"(0.042162128009098375, 0.018898176980543156)","(0.04626739116699312, 0.017007036772571194)","(0.058228175480718604, 0.030154506271727582)","(0.06843870179650809, 0.028968466668302474)"
f1,"(0.06740170283592599, 0.030392899438680107)","(0.06156269518156996, 0.022859880925969727)","(0.05810691838414611, 0.03037303298451579)","(0.045425013490869526, 0.01943687480468619)"
ndcg,"(0.18424808640383147, 0.058007468898511653)","(0.12174812507798302, 0.031564740706183085)","(0.08401459809222908, 0.028171770258003194)","(0.087586503176487, 0.023050170168699598)"
