,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.004, 0.004898979485566357)","(0.006, 0.004898979485566356)"
recall,"(0.0, 0.0)","(0.015384615384615385, 0.03076923076923077)","(0.02967032967032967, 0.036380099686256814)","(0.09010989010989011, 0.07368375654611081)"
f1,"(0.0, 0.0)","(0.00634920634920635, 0.0126984126984127)","(0.00704859493867412, 0.008632870110109684)","(0.011250054846211223, 0.009185687206862863)"
ndcg,"(0.0, 0.0)","(0.007687463788459898, 0.015374927576919795)","(0.013721443775397255, 0.017007411638071967)","(0.03392995771463553, 0.02793722006272903)"
