,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265426)","(0.02, 0.012649110640673518)","(0.016, 0.004898979485566357)","(0.008, 0.0024494897427831783)"
recall,"(0.017676767676767676, 0.01446244551846096)","(0.02863772863772864, 0.017622881299367024)","(0.04522465048780838, 0.013798450742810752)","(0.04522465048780838, 0.013798450742810752)"
f1,"(0.020350480497456185, 0.016627632699375408)","(0.023538580947688105, 0.014715641707258753)","(0.023621718810626358, 0.0071978757182836845)","(0.01358915335164455, 0.004147931266824849)"
ndcg,"(0.05564964996331567, 0.056221504571778436)","(0.04500056089877892, 0.04023842817361867)","(0.05279638474119508, 0.03382584122136481)","(0.05279638474119508, 0.03382584122136481)"
